skew	elapsed-r	errors-r	ops(total)-r	ops/sec(cum)-r	avg(ms)-r	p50(ms)-r	p95(ms)-r	p99(ms)-r	pMax(ms)-r	total-r	elapsed-w	errors-w	ops(total)-w	ops/sec(cum)-w	avg(ms)-w	p50(ms)-w	p95(ms)-w	p99(ms)-w	pMax(ms)-w	total-w	elapsed	errors	ops(total)	ops/sec(cum)	avg(ms)	p50(ms)	p95(ms)	p99(ms)	pMax(ms)
1.09	0.0	0.0	243573.0	14326.0	5.1	3.4	13.649999999999999	46.1	90.19999999999999	0.0	0.0	0.0	27082.0	1592.9	9.100000000000001	5.0	14.95	130.0	704.6500000000001	0.0	0.0	0.0	270655.0	15918.9	5.5	3.45	13.899999999999999	49.25	704.6500000000001
1.19	0.0	0.0	126111.0	7417.5	9.55	3.45	66.05	92.3	146.8	0.0	0.0	0.0	14219.0	836.3	20.3	4.7	96.5	377.5	1442.85	0.0	0.0	0.0	140330.0	8253.9	10.6	3.6	67.1	96.5	1442.85
1.31	0.0	0.0	86223.0	5071.4	13.9	3.6	83.9	104.9	171.95	0.0	0.0	0.0	9602.0	564.7	31.200000000000003	4.5	209.7	503.3	1509.95	0.0	0.0	0.0	95825.0	5636.1	15.6	3.7	88.1	117.4	1509.95
1.51	0.0	0.0	55281.0	3251.6	21.35	3.9	104.9	121.6	201.3	0.0	0.0	0.0	6127.0	360.4	52.1	5.1	327.15	704.65	1677.7	0.0	0.0	0.0	61408.0	3611.9	24.45	4.1	107.0	184.5	1677.7
1.59	0.0	0.0	50007.0	2941.2	23.799999999999997	4.0	109.1	130.0	226.5	0.0	0.0	0.0	5527.0	325.0	55.55	5.0	343.9	721.4000000000001	1845.5	0.0	0.0	0.0	55534.0	3266.3999999999996	26.950000000000003	4.15	111.15	192.9	1845.5
1.71	0.0	0.0	45307.0	2664.7	26.25	4.1	109.1	130.0	255.85	0.0	0.0	0.0	5066.0	297.9	61.7	4.7	369.1	721.4000000000001	1509.95	0.0	0.0	0.0	50373.0	2962.7	29.799999999999997	4.15	113.2	222.3	1509.95
1.79	0.0	0.0	41790.0	2458.0	28.15	4.35	109.1	130.0	222.3	0.0	0.0	0.0	4620.0	271.8	70.65	5.0	419.45	805.3	1744.85	0.0	0.0	0.0	46410.0	2729.7	32.400000000000006	4.5	113.2	239.10000000000002	1744.85
1.91	0.0	0.0	36980.0	2175.1000000000004	31.900000000000002	4.6	117.4	142.6	352.29999999999995	0.0	0.0	0.0	4120.0	242.3	77.55000000000001	5.1	444.6	838.9	1644.15	0.0	0.0	0.0	41100.0	2417.4	36.5	4.6	121.6	276.79999999999995	1644.15
2.0	0.0	0.0	34950.0	2055.7	33.45	4.6	121.6	146.8	293.6	0.0	0.0	0.0	3858.0	226.9	86.80000000000001	5.2	478.15	889.2	2013.25	0.0	0.0	0.0	38808.0	2282.6	38.75	4.7	125.8	302.0	2013.25
