skew	elapsed-r	errors-r	ops(total)-r	ops/sec(cum)-r	avg(ms)-r	p50(ms)-r	p95(ms)-r	p99(ms)-r	pMax(ms)-r	total-r	elapsed-w	errors-w	ops(total)-w	ops/sec(cum)-w	avg(ms)-w	p50(ms)-w	p95(ms)-w	p99(ms)-w	pMax(ms)-w	total-w	elapsed	errors	ops(total)	ops/sec(cum)	avg(ms)	p50(ms)	p95(ms)	p99(ms)	pMax(ms)
1.3	0.0	0.0	1813.0	362.5	16.2	10.0	37.7	159.4	419.4	0.0	0.0	0.0	194.0	38.8	47.2	7.9	318.8	486.5	503.3	0.0	0.0	0.0	2007.0	401.3	19.2	9.4	58.7	251.7	503.3
1.5	0.0	0.0	1777.0	355.4	16.6	7.6	39.8	159.4	318.8	0.0	0.0	0.0	162.0	32.4	57.3	14.2	302.0	503.3	637.5	0.0	0.0	0.0	1939.0	387.8	20.0	8.4	58.7	285.2	637.5
