skew	elapsed-r	errors-r	ops(total)-r	ops/sec(cum)-r	avg(ms)-r	p50(ms)-r	p95(ms)-r	p99(ms)-r	pMax(ms)-r	total-r	elapsed-w	errors-w	ops(total)-w	ops/sec(cum)-w	avg(ms)-w	p50(ms)-w	p95(ms)-w	p99(ms)-w	pMax(ms)-w	total-w	elapsed	errors	ops(total)	ops/sec(cum)	avg(ms)	p50(ms)	p95(ms)	p99(ms)	pMax(ms)
0	0.0	0.0	12845.0	6416.1	17.525	14.3	44.525	67.625	576.7249999999999	0.0	0.0	0.0	529.0	264.20000000000005	359.425	381.70000000000005	637.525	679.475	687.85	0.0	0.0	0.0	13374.0	6680.300000000001	31.15	15.05	60.800000000000004	453.0	864.025
0.1	0.0	0.0	15592.0	7788.7	13.575000000000001	10.15	37.2	56.075	289.40000000000003	0.0	0.0	0.0	689.0	344.1	316.75	335.525	562.025	570.4	570.4	0.0	0.0	0.0	16281.0	8133.0	26.400000000000002	10.75	48.199999999999996	478.15	578.8000000000001
