skew	elapsed-r	errors-r	ops(total)-r	ops/sec(cum)-r	avg(ms)-r	p50(ms)-r	p95(ms)-r	p99(ms)-r	pMax(ms)-r	total-r	elapsed-w	errors-w	ops(total)-w	ops/sec(cum)-w	avg(ms)-w	p50(ms)-w	p95(ms)-w	p99(ms)-w	pMax(ms)-w	total-w	elapsed	errors	ops(total)	ops/sec(cum)	avg(ms)	p50(ms)	p95(ms)	p99(ms)	pMax(ms)
0	0.0	0.0	249860.0	4164.2	50.2	60.8	96.5	115.3	230.7	0.0	0.0	0.0	13187.0	219.8	63.949999999999996	73.4	112.17500000000001	123.69999999999999	153.1	0.0	0.0	0.0	263047.0	4384.0	50.875	61.325	100.7	117.4	230.7
0.1	0.0	0.0	257037.0	4283.8	48.825	57.65	96.5	113.2	234.89999999999998	0.0	0.0	0.0	13356.0	222.60000000000002	62.725	71.3	109.1	121.6	178.27499999999998	0.0	0.0	0.0	270393.0	4506.4	49.525	58.175000000000004	96.5	113.2	239.10000000000002
0.2	0.0	0.0	524320.0	8738.2	23.9	5.2	83.9	98.6	180.375	0.0	0.0	0.0	27694.0	461.59999999999997	29.65	6.3	96.5	111.14999999999999	146.8	0.0	0.0	0.0	552014.0	9199.8	24.200000000000003	5.2	83.9	100.7	180.375
0.4	0.0	0.0	491974.0	8199.2	25.425	5.5	83.9	100.7	251.64999999999998	0.0	0.0	0.0	26108.0	435.1	31.975	6.699999999999999	99.64999999999999	112.175	140.5	0.0	0.0	0.0	518082.0	8634.3	25.775000000000002	5.65	83.9	100.7	251.64999999999998
0.6	0.0	0.0	499636.0	8327.0	25.075000000000003	5.2	83.9	98.6	201.32500000000002	0.0	0.0	0.0	26316.0	438.5	30.9	6.375	96.5	109.1	137.35000000000002	0.0	0.0	0.0	525952.0	8765.5	25.375	5.5	83.9	100.7	201.32500000000002
0.7	0.0	0.0	534165.0	8902.5	23.424999999999997	5.0	83.9	96.5	201.325	0.0	0.0	0.0	28337.0	472.20000000000005	29.275	6.2250000000000005	96.5	109.1	138.4	0.0	0.0	0.0	562502.0	9374.8	23.725	5.1499999999999995	83.9	100.7	201.325
0.8	0.0	0.0	753649.0	12560.2	16.575000000000003	4.5	75.5	88.1	1023.375	0.0	0.0	0.0	39759.0	662.6	20.65	5.8	88.1	101.75	1568.6750000000002	0.0	0.0	0.0	793408.0	13222.8	16.775000000000002	4.5	75.5	92.3	1694.475
0.9	0.0	0.0	533148.0	8885.5	23.475	5.2749999999999995	80.75	96.5	356.5	0.0	0.0	0.0	27721.0	462.0	29.674999999999997	6.825	96.5	111.15	293.6	0.0	0.0	0.0	560869.0	9347.4	23.8	5.425	83.9	100.7	356.5
0.99	0.0	0.0	785099.0	13084.5	15.875	4.5	75.5	92.3	335.55	0.0	0.0	0.0	41187.0	686.4000000000001	21.15	6.0	91.25	114.25	1057.0	0.0	0.0	0.0	826286.0	13770.900000000001	16.15	4.55	75.5	93.35000000000001	1057.0
1.1	0.0	0.0	1045798.0	17429.199999999997	11.5	3.45	75.5	142.6	402.65000000000003	0.0	0.0	0.0	55345.0	922.4	22.8	4.7	114.27499999999999	478.15	1979.7250000000001	0.0	0.0	0.0	1101143.0	18351.699999999997	12.049999999999999	3.5	79.7	142.6	1979.7250000000001
1.34	0.0	0.0	505885.0	8431.0	23.55	3.75	159.4	184.5	327.15	0.0	0.0	0.0	26545.0	442.4	52.325	4.7	343.9	822.075	2650.8	0.0	0.0	0.0	532430.0	8873.3	24.975	3.75	159.4	192.9	2650.8
1.5	0.0	0.0	369580.0	6159.4	32.25	3.95	167.8	201.3	348.125	0.0	0.0	0.0	19291.0	321.5	71.85000000000001	5.0	461.4	906.0	2231.375	0.0	0.0	0.0	388871.0	6481.0	34.225	4.05	176.2	213.9	2231.375
1.7	0.0	0.0	292835.0	4880.4	40.900000000000006	4.2	176.2	207.60000000000002	360.725	0.0	0.0	0.0	15278.0	254.5	88.92500000000001	5.1499999999999995	499.09999999999997	956.3	2248.1499999999996	0.0	0.0	0.0	308113.0	5135.0	43.275	4.35	176.2	226.5	2248.1499999999996
1.8	0.0	0.0	270343.0	4505.6	44.3	4.5	184.5	209.7	390.07499999999993	0.0	0.0	0.0	14130.0	235.40000000000003	96.175	5.2	553.65	973.05	2449.475	0.0	0.0	0.0	284473.0	4741.1	46.900000000000006	4.5	184.5	237.0	2449.475
1.9	0.0	0.0	240585.0	4009.7000000000003	49.475	4.7	188.7	218.1	419.425	0.0	0.0	0.0	12926.0	215.40000000000003	110.89999999999999	5.5	620.75	1048.575	2214.6	0.0	0.0	0.0	253511.0	4225.0	52.6	4.7	192.9	257.925	2214.6
2.0	0.0	0.0	235454.0	3924.1	50.5	4.7	192.9	218.1	436.20000000000005	0.0	0.0	0.0	12147.0	202.29999999999998	118.22500000000001	5.5	637.5	1140.85	2164.2999999999997	0.0	0.0	0.0	247601.0	4126.5	53.825	4.7749999999999995	192.9	270.5	2164.2999999999997
