benchmark_name,client_num,commit,errors,exp_duration,key_dist,key_dist_skew,n_clients_per_workload_node,n_hot_keys,n_hot_nodes,n_keys_per_statement,n_splits,n_statements_per_txn,n_warm_nodes,n_workload_nodes,op_type,ops/sec,p50_ms,p95_ms,p99_ms,pmax_ms,read_percent,sample_type,time_secs
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,128.0,436.2,906.0,906.0,906.0,90,interval,9.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,7.0,906.0,8053.1,8053.1,8053.1,90,interval,9.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,129.1,218.1,1140.9,1409.3,1476.4,90,interval,10.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,19.0,973.1,3758.1,9126.8,9126.8,90,interval,10.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,34.0,436.2,1275.1,1879.0,1879.0,90,interval,11.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,3.0,453.0,1073.7,1073.7,1073.7,90,interval,11.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,52.0,1140.9,1811.9,1811.9,1811.9,90,interval,12.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,9.0,2415.9,11811.2,11811.2,11811.2,90,interval,12.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,75.9,503.3,1677.7,1879.0,2147.5,90,interval,13.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,9.0,2550.1,12348.0,12348.0,12348.0,90,interval,13.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,76.1,385.9,1275.1,1342.2,1543.5,90,interval,14.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,6.0,1744.8,13958.6,13958.6,13958.6,90,interval,14.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,27.0,226.5,973.1,973.1,973.1,90,interval,15.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,1.0,771.8,771.8,771.8,771.8,90,interval,15.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,5.0,14.2,1879.0,1879.0,1879.0,90,interval,16.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,0.0,0.0,0.0,0.0,0.0,90,interval,16.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,116.8,17.8,2952.8,3355.4,3355.4,90,interval,17.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,5.0,9126.8,16643.0,16643.0,16643.0,90,interval,17.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,0.0,0.0,0.0,0.0,0.0,90,interval,18.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,0.0,0.0,0.0,0.0,0.0,90,interval,18.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,34.0,2080.4,2281.7,2415.9,2415.9,90,interval,19.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,10.0,2147.5,19327.4,19327.4,19327.4,90,interval,19.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,83.9,17.8,906.0,2415.9,2415.9,90,interval,20.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,11.0,7784.6,15569.3,18253.6,18253.6,90,interval,20.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,104.0,35.7,1476.4,1677.7,1677.7,90,interval,21.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,16.0,939.5,6710.9,20401.1,20401.1,90,interval,21.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,34.0,7.6,1409.3,1476.4,1476.4,90,interval,22.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,4.0,1409.3,16106.1,16106.1,16106.1,90,interval,22.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,117.0,14.2,2013.3,2080.4,2147.5,90,interval,23.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,6.0,805.3,2080.4,2080.4,2080.4,90,interval,23.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,71.0,15.2,738.2,771.8,1006.6,90,interval,24.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,9.0,671.1,16643.0,16643.0,16643.0,90,interval,24.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,37.0,604.0,1543.5,1610.6,1610.6,90,interval,25.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,5.0,12348.0,22548.6,22548.6,22548.6,90,interval,25.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,69.1,14.2,1208.0,1208.0,1208.0,90,interval,26.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,9.0,17179.9,25769.8,25769.8,25769.8,90,interval,26.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,17.0,5.5,1610.6,1811.9,1811.9,90,interval,27.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,1.0,19327.4,19327.4,19327.4,19327.4,90,interval,27.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,60.0,15.2,1946.2,2080.4,2147.5,90,interval,28.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,3.0,1744.8,2550.1,2550.1,2550.1,90,interval,28.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,23.0,453.0,939.5,939.5,939.5,90,interval,29.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,2.0,15032.4,27917.3,27917.3,27917.3,90,interval,29.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,42.0,18.9,2281.7,2550.1,2550.1,90,interval,30.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,2.0,20401.1,27917.3,27917.3,27917.3,90,interval,30.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,28.0,16.3,671.1,704.6,704.6,90,interval,31.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,3.0,1677.7,30064.8,30064.8,30064.8,90,interval,31.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,14.0,1275.1,1610.6,1610.6,1610.6,90,interval,32.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,0.0,0.0,0.0,0.0,0.0,90,interval,32.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,17.0,14.7,1811.9,1946.2,1946.2,90,interval,33.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,6.0,9663.7,30064.8,30064.8,30064.8,90,interval,33.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,9.0,1811.9,2415.9,2415.9,2415.9,90,interval,34.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,0.0,0.0,0.0,0.0,0.0,90,interval,34.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,18.0,260.0,2013.3,3221.2,3221.2,90,interval,35.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,2.0,9663.7,14495.5,14495.5,14495.5,90,interval,35.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,40.0,12.1,1677.7,2415.9,2415.9,90,interval,36.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,3.0,25769.8,28991.0,28991.0,28991.0,90,interval,36.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,43.0,226.5,3221.2,4563.4,4563.4,90,interval,37.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,2.0,25769.8,28991.0,28991.0,28991.0,90,interval,37.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,41.0,318.8,1342.2,1543.5,1543.5,90,interval,38.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,9.0,1409.3,38654.7,38654.7,38654.7,90,interval,38.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,28.0,671.1,1275.1,1275.1,1275.1,90,interval,39.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,6.0,9663.7,38654.7,38654.7,38654.7,90,interval,39.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,78.0,6.6,838.9,872.4,939.5,90,interval,40.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,12.0,10200.5,36507.2,40802.2,40802.2,90,interval,40.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,100.0,109.1,671.1,838.9,838.9,90,interval,41.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,10.0,1275.1,18253.6,18253.6,18253.6,90,interval,41.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,26.0,113.2,1342.2,1342.2,1342.2,90,interval,42.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,3.0,4563.4,19327.4,19327.4,19327.4,90,interval,42.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,30.0,13.6,1208.0,1208.0,1208.0,90,interval,43.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,1.0,1879.0,1879.0,1879.0,1879.0,90,interval,43.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,13.0,1208.0,1610.6,1610.6,1610.6,90,interval,44.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,5.0,3623.9,9663.7,9663.7,9663.7,90,interval,44.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,57.0,6.6,1811.9,1946.2,1946.2,90,interval,45.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,9.0,20401.1,42949.7,42949.7,42949.7,90,interval,45.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,0.0,0.0,0.0,0.0,0.0,90,interval,46.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,0.0,0.0,0.0,0.0,0.0,90,interval,46.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,22.0,385.9,2684.4,2684.4,2684.4,90,interval,47.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,1.0,38654.7,38654.7,38654.7,38654.7,90,interval,47.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,31.0,6.0,2818.6,4026.5,4026.5,90,interval,48.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,3.0,10737.4,36507.2,36507.2,36507.2,90,interval,48.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,57.0,6.3,4160.7,4160.7,4160.7,90,interval,49.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,0.0,0.0,0.0,0.0,0.0,90,interval,49.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,98.0,5.5,838.9,1006.6,1744.8,90,interval,50.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,11.0,2550.1,24696.1,47244.6,47244.6,90,interval,50.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,69.0,8.4,671.1,704.6,738.2,90,interval,51.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,7.0,1140.9,32212.3,32212.3,32212.3,90,interval,51.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,87.0,6.3,838.9,1409.3,1543.5,90,interval,52.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,13.0,1946.2,31138.5,45097.2,45097.2,90,interval,52.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,40.0,201.3,1275.1,1543.5,1543.5,90,interval,53.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,11.0,3623.9,40802.2,51539.6,51539.6,90,interval,53.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,22.0,285.2,1073.7,1140.9,1140.9,90,interval,54.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,4.0,12884.9,33286.0,33286.0,33286.0,90,interval,54.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,25.0,771.8,1879.0,1879.0,1879.0,90,interval,55.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,4.0,5100.3,47244.6,47244.6,47244.6,90,interval,55.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,89.9,13.6,2013.3,2550.1,2550.1,90,interval,56.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,10.0,32212.3,57982.1,57982.1,57982.1,90,interval,56.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,124.0,15.2,906.0,1073.7,1409.3,90,interval,57.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,8.0,6710.9,34359.7,34359.7,34359.7,90,interval,57.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,59.0,604.0,1610.6,1610.6,1677.7,90,interval,58.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,6.0,1677.7,53687.1,53687.1,53687.1,90,interval,58.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,80.1,369.1,973.1,1140.9,1140.9,90,interval,59.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,,11.0,1040.2,31138.5,57982.1,57982.1,90,interval,59.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,read,66.7,109.1,1744.8,2550.1,4563.4,90,total,60.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,write,5.7,2147.5,38654.7,55834.6,57982.1,90,total,60.0
kv,0,jenn-no-wound,0.0,60,zipf,1.4,128,10,1,10,1000,1,15,1,aggregate,72.5,209.7,2415.9,27917.3,57982.1,90,total_aggregate,60.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,64.6,8.9,469.8,536.9,671.1,90,interval,1.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,0.9,226.5,671.1,671.1,671.1,90,interval,1.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,146.2,6.3,1476.4,1610.6,1610.6,90,interval,2.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,15.0,1342.2,1476.4,1677.7,1677.7,90,interval,2.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,245.1,5.5,2013.3,2281.7,2952.8,90,interval,3.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,11.0,2281.7,2684.4,2952.8,2952.8,90,interval,3.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,157.0,5.8,1006.6,1040.2,2080.4,90,interval,4.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,4.0,738.2,2080.4,2080.4,2080.4,90,interval,4.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,45.1,5.2,2281.7,2818.6,2818.6,90,interval,5.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,4.0,1744.8,4295.0,4295.0,4295.0,90,interval,5.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,44.0,7.1,3087.0,3087.0,3087.0,90,interval,6.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,5.0,3087.0,5637.1,5637.1,5637.1,90,interval,6.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,115.0,5.8,2415.9,2550.1,2550.1,90,interval,7.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,13.0,6710.9,6710.9,6979.3,6979.3,90,interval,7.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,188.0,5.2,973.1,1040.2,1275.1,90,interval,8.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,15.0,1208.0,4160.7,8053.1,8053.1,90,interval,8.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,120.0,5.5,906.0,973.1,1140.9,90,interval,9.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,8.0,771.8,7516.2,7516.2,7516.2,90,interval,9.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,125.0,5.5,1946.2,2415.9,2415.9,90,interval,10.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,6.0,973.1,6442.5,6442.5,6442.5,90,interval,10.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,114.0,5.0,738.2,1140.9,1140.9,90,interval,11.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,14.0,1073.7,9126.8,9663.7,9663.7,90,interval,11.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,39.0,6.3,939.5,939.5,939.5,90,interval,12.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,4.0,5100.3,10200.5,10200.5,10200.5,90,interval,12.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,52.0,5.0,1342.2,1342.2,1342.2,90,interval,13.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,7.0,2147.5,12348.0,12348.0,12348.0,90,interval,13.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,55.0,5.0,2952.8,3623.9,3758.1,90,interval,14.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,2.0,4160.7,10200.5,10200.5,10200.5,90,interval,14.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,57.0,5.2,2013.3,2080.4,2147.5,90,interval,15.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,6.0,2952.8,11274.3,11274.3,11274.3,90,interval,15.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,117.0,5.0,1140.9,1744.8,1879.0,90,interval,16.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,11.0,8053.1,15569.3,16106.1,16106.1,90,interval,16.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,104.0,5.5,1208.0,1342.2,1677.7,90,interval,17.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,6.0,1208.0,17179.9,17179.9,17179.9,90,interval,17.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,123.1,5.0,503.3,805.3,1140.9,90,interval,18.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,7.0,2818.6,12884.9,12884.9,12884.9,90,interval,18.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,30.0,5.0,520.1,570.4,570.4,90,interval,19.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,4.0,1275.1,15569.3,15569.3,15569.3,90,interval,19.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,0.0,0.0,0.0,0.0,0.0,90,interval,20.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,0.0,0.0,0.0,0.0,0.0,90,interval,20.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,83.9,5.2,2415.9,2684.4,2818.6,90,interval,21.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,7.0,3758.1,21474.8,21474.8,21474.8,90,interval,21.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,73.0,4.7,570.4,973.1,1140.9,90,interval,22.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,5.0,3489.7,18253.6,18253.6,18253.6,90,interval,22.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,18.0,5.2,1811.9,1879.0,1879.0,90,interval,23.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,7.0,1946.2,20401.1,20401.1,20401.1,90,interval,23.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,62.0,5.0,939.5,2013.3,2281.7,90,interval,24.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,5.0,2281.7,20401.1,20401.1,20401.1,90,interval,24.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,69.0,5.0,704.6,771.8,805.3,90,interval,25.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,10.0,1140.9,24696.1,24696.1,24696.1,90,interval,25.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,67.0,4.5,738.2,1006.6,1275.1,90,interval,26.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,2.0,1275.1,22548.6,22548.6,22548.6,90,interval,26.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,30.0,5.0,1476.4,1744.8,1744.8,90,interval,27.0
kv,0,jenn-no-wound,0.0,60,zipf,1.8,128,10,1,10,1000,1,15,1,,8.0,1879.0,20401.1,20401.1,20401.1,90,interval,27.0
