1.3,1,5,1.0,1.0,1.0,-6.91197137171,-12.4896547818,-3.69323610364
1.3,5,5,1.0,1.0,1.0,-0.195333078961,-171.621721804,-0.385843276983
1.3,10,5,1.0,1.0,1.0,-3.58663062647,-6.70110099547,-2.69205472157
1.3,30,5,1.0,1.0,1.0,0.206349687561,0.0917020299229,0.271944507517
1.3,60,5,1.0,1.0,1.0,-0.0869784276167,-26.1865655455,-0.285564555174
1.3,1,10,1.0,1.0,1.0,-0.761277767522,0.173771554596,-0.535866022071
1.3,5,10,1.0,1.0,1.0,-2.51777099114,-2.34622506002,-2.01379755874
1.3,10,10,1.0,1.0,1.0,0.297958577783,0.69117298406,0.441530890415
1.3,30,10,1.0,1.0,1.0,-1.35347625463,-2.91666526421,-0.791461112858
1.3,60,10,1.0,1.0,1.0,-0.333430501027,-0.57342127745,-0.325436332739
1.5,1,5,1.0,1.0,1.0,-3.49984870638,-1.53282458982,-7.96037888787
1.5,5,5,1.0,1.0,1.0,-56.6856492698,-96.1781427891,-104.441108434
1.5,10,5,1.0,1.0,1.0,-4.40061160156,-2.78829839166,-7.87312530414
1.5,30,5,1.0,1.0,1.0,-0.147232002164,-0.0731997064604,-0.288716223361
1.5,60,5,1.0,1.0,1.0,-0.35100909869,0.660252984111,-1.63266806738
1.5,1,10,1.0,1.0,1.0,-6.5294512156,-1.47544248937,-18.5203551494
1.5,5,10,1.0,1.0,1.0,-15.0910733942,-1.14467904561,-40.0216622319
1.5,10,10,1.0,1.0,1.0,-1.69746602655,-3.62044220854,-2.08575319192
1.5,30,10,1.0,1.0,1.0,-10.5719606111,-0.525263072553,-24.5287722432
1.5,60,10,1.0,1.0,1.0,-6.76870821319,-0.668274477815,-31.5431231313
1.9,1,5,1.0,1.0,1.0,-0.194989907551,-4.14025041886,-0.289616484971
1.9,5,5,1.0,1.0,1.0,-13.5610348531,-37.03543478,-6.633777533
1.9,10,5,1.0,1.0,1.0,-46.2429506928,-66.2229691179,-50.1163508956
1.9,30,5,1.0,1.0,1.0,-2.07118453246,-0.718316092122,-1.9020238806
1.9,60,5,1.0,1.0,1.0,-5.5845190468,-10.9054090171,-4.45491623848
1.9,1,10,1.0,1.0,1.0,-0.19704518167,-76.642273079,-0.358307541566
1.9,5,10,1.0,1.0,1.0,-16.6481410673,-3.85093790022,-17.124438387
1.9,10,10,1.0,1.0,1.0,-2.08822189072,-72.2905049964,-2.46105661522
1.9,30,10,1.0,1.0,1.0,-4.67234155659,-5.91140067744,-4.61082162709
1.9,60,10,1.0,1.0,1.0,-3.9988159133,-5.39516832733,-4.34215350889
