1.3,1,5,1.0,1.0,1.0,-72.8979803584,0.196910347375,-76.2080642951
1.3,5,5,1.0,1.0,1.0,-1.64500970374,-37.5388976994,-1.41079127141
1.3,10,5,1.0,1.0,1.0,-3.63924268458,-57.4400387301,-4.85331572888
1.3,30,5,1.0,1.0,1.0,-0.0697373361348,-256.657886609,-1.60982383865
1.3,60,5,1.0,1.0,1.0,0.945508467446,0.8857838757,0.937419656999
1.3,1,10,1.0,1.0,1.0,-1.14634089525,-2.87077916516,0.0503772687619
1.3,5,10,1.0,1.0,1.0,0.976069909887,0.934796284713,0.961236216376
1.3,10,10,1.0,1.0,1.0,-33.1166533858,-62.8959381381,-11.408885194
1.3,30,10,1.0,1.0,1.0,0.995613156965,0.818163775138,0.994910486493
1.3,60,10,1.0,1.0,1.0,-10.2313125526,-66.4165754284,-2.47629051405
1.3,1,30,1.0,1.0,1.0,-39.5942652851,-42.781961588,-28.9653484122
1.3,5,30,1.0,1.0,1.0,0.777006432649,0.674296733169,0.778207116867
1.3,10,30,1.0,1.0,1.0,-0.469230781188,0.196912157176,-0.544015344811
1.3,30,30,1.0,1.0,1.0,-0.017427532997,0.968475403555,-1.3559402222
1.3,60,30,1.0,1.0,1.0,0.830495611456,-2.02323695425,0.914625580916
1.5,1,5,1.0,1.0,1.0,-0.0078075394936,-141.184642107,0.346664993835
1.5,5,5,1.0,1.0,1.0,0.989067910782,0.843162403313,0.943719119447
1.5,10,5,1.0,1.0,1.0,0.935697645444,0.645544064987,0.829362251499
1.5,30,5,1.0,1.0,1.0,0.880102914212,-4.79363754376,0.846892412835
1.5,60,5,1.0,1.0,1.0,0.996410155953,0.710953115778,0.997553903362
1.5,1,10,1.0,1.0,1.0,-0.0547520551474,-97.1477455975,0.0688998575286
1.5,5,10,1.0,1.0,1.0,0.770201569307,-1267.9029885,-0.440932492909
1.5,10,10,1.0,1.0,1.0,0.929234900843,0.785004762833,0.949894566971
1.5,30,10,1.0,1.0,1.0,0.906740705096,0.749678670971,0.934391522279
1.5,60,10,1.0,1.0,1.0,-0.304694211258,-0.343076688453,-0.532628071043
1.5,1,30,1.0,1.0,1.0,0.212972907968,-13.1727690652,0.770361549328
1.5,5,30,1.0,1.0,1.0,-8.88257136635,-204.364078755,-6.55389774272
1.5,10,30,1.0,1.0,1.0,0.559154004471,-51.6333132832,0.949476968934
1.5,30,30,1.0,1.0,1.0,-130.911351037,-4.79773802013,-163.617129837
1.5,60,30,1.0,1.0,1.0,-6734.28572676,-50183.0729293,-5624.65734622
1.9,1,5,1.0,1.0,1.0,-24.654025707,-44871.8021749,-4.01516561578
1.9,5,5,1.0,1.0,1.0,0.962537937362,0.0730008500095,0.85861559781
1.9,10,5,1.0,1.0,1.0,0.991781402905,0.131866951577,0.986250593323
1.9,30,5,1.0,1.0,1.0,-16.2614037142,-51.8168794214,-2.04441978404
1.9,60,5,1.0,1.0,1.0,0.833462356746,-57.2537398643,0.834170291583
1.9,1,10,1.0,1.0,1.0,-145.769478015,-476.008447101,-141.430864537
1.9,5,10,1.0,1.0,1.0,-1.45934336028,-4.21358228133,0.332069191812
1.9,10,10,1.0,1.0,1.0,0.99905294901,0.859360374749,0.940705208847
1.9,30,10,1.0,1.0,1.0,0.98972620323,0.915249737531,0.991480829801
1.9,60,10,1.0,1.0,1.0,0.889442349093,0.97005792645,0.776491914012
1.9,1,30,1.0,1.0,1.0,-7.31414314893,-94.5676352625,-10.1705403162
1.9,5,30,1.0,1.0,1.0,0.480881534849,0.473850719992,0.547869127146
1.9,10,30,1.0,1.0,1.0,0.836493884133,0.402247179321,0.918328888708
1.9,30,30,1.0,1.0,1.0,0.951475194111,0.541753418835,0.985444576096
1.9,60,30,1.0,1.0,1.0,-1.67960619284,-45.0530157221,-1.13162825632
