key	frequency
0	0.054700
1	0.086350
2	0.111300
3	0.129017
4	0.142100
5	0.153967
6	0.163700
7	0.172600
8	0.180450
9	0.187217
10	0.193617
11	0.199217
12	0.204183
13	0.208783
14	0.213050
15	0.217000
16	0.221417
17	0.225467
18	0.229117
19	0.232433
20	0.235850
21	0.238717
22	0.241367
23	0.244000
24	0.246717
25	0.249417
26	0.252050
27	0.254533
28	0.256633
29	0.258750
30	0.260717
31	0.262917
32	0.264967
33	0.266817
34	0.268667
35	0.270967
36	0.272950
37	0.274867
38	0.276400
39	0.278067
40	0.279783
41	0.281550
42	0.283150
43	0.284767
44	0.286200
45	0.287800
46	0.289217
47	0.290683
48	0.292083
49	0.293333
50	0.294433
51	0.295683
52	0.296933
53	0.298333
54	0.299850
55	0.301233
56	0.302683
57	0.303717
58	0.304700
59	0.305817
60	0.307100
61	0.308217
62	0.309467
63	0.310583
64	0.311850
65	0.312933
66	0.314000
67	0.315000
68	0.315817
69	0.316683
70	0.317583
71	0.318617
72	0.319550
73	0.320400
74	0.321233
75	0.322050
76	0.322983
77	0.324150
78	0.325283
79	0.326233
80	0.327067
81	0.328000
82	0.328633
83	0.329550
84	0.330583
85	0.331317
86	0.332150
87	0.332967
88	0.333650
89	0.334517
90	0.335567
91	0.336183
92	0.337067
93	0.337733
94	0.338383
95	0.339200
96	0.339800
97	0.340433
98	0.341083
99	0.341733
100	0.342367
101	0.343067
102	0.343567
103	0.344333
104	0.344967
105	0.345550
106	0.346383
107	0.347017
108	0.347517
109	0.348300
110	0.348833
111	0.349317
112	0.349917
113	0.350667
114	0.351250
115	0.351883
116	0.352450
117	0.353017
118	0.353733
119	0.354183
120	0.354750
121	0.355283
122	0.355867
123	0.356150
124	0.356633
125	0.357117
126	0.357683
127	0.358167
128	0.358733
129	0.359017
130	0.359533
131	0.360133
132	0.360800
133	0.361200
134	0.361667
135	0.362150
136	0.362867
137	0.363200
138	0.363767
139	0.364383
140	0.364833
141	0.365267
142	0.365833
143	0.366317
144	0.366883
145	0.367383
146	0.367817
147	0.368167
148	0.368700
149	0.369017
150	0.369517
151	0.369867
152	0.370367
153	0.370683
154	0.371217
155	0.371550
156	0.372067
157	0.372483
158	0.372817
159	0.373333
160	0.373850
161	0.374267
162	0.374617
163	0.374967
164	0.375367
165	0.375883
166	0.376383
167	0.376800
168	0.377133
169	0.377617
170	0.378000
171	0.378350
172	0.378767
173	0.379150
174	0.379650
175	0.380017
176	0.380550
177	0.380850
178	0.381250
179	0.381617
180	0.382050
181	0.382483
182	0.382833
183	0.383167
184	0.383617
185	0.384150
186	0.384567
187	0.384883
188	0.385383
189	0.385750
190	0.386133
191	0.386517
192	0.386917
193	0.387450
194	0.387850
195	0.388317
