key	frequency
0	0.037995
1	0.058445
2	0.074983
3	0.086350
4	0.095500
5	0.103677
6	0.110057
7	0.115732
8	0.120752
9	0.125739
10	0.129835
11	0.133546
12	0.136988
13	0.139943
14	0.142445
15	0.145416
16	0.147985
17	0.150302
18	0.152518
19	0.154668
20	0.157152
21	0.159419
22	0.161115
23	0.162760
24	0.164523
25	0.166118
26	0.167797
27	0.169476
28	0.170903
29	0.172280
30	0.173690
31	0.175118
32	0.176561
33	0.177888
34	0.179181
35	0.180390
36	0.181615
37	0.182790
38	0.183882
39	0.185040
40	0.186199
41	0.187257
42	0.188180
43	0.189288
44	0.190178
45	0.191152
46	0.192092
47	0.193049
48	0.193889
49	0.194829
50	0.195752
51	0.196592
52	0.197465
53	0.198237
54	0.198976
55	0.199832
56	0.200722
57	0.201343
58	0.202166
59	0.202972
60	0.203828
61	0.204500
62	0.205238
63	0.205977
64	0.206514
65	0.207236
66	0.207774
67	0.208277
68	0.209083
69	0.209738
70	0.210326
71	0.210829
72	0.211451
73	0.212021
74	0.212626
75	0.213096
76	0.213633
77	0.214120
78	0.214842
79	0.215329
80	0.215900
81	0.216336
82	0.216773
83	0.217327
84	0.217831
85	0.218536
86	0.219124
87	0.219627
88	0.220198
89	0.220719
90	0.221340
91	0.221844
92	0.222448
93	0.222784
94	0.223439
95	0.224060
96	0.224496
97	0.224815
98	0.225319
99	0.225705
100	0.226175
101	0.226561
102	0.227116
103	0.227552
104	0.228056
105	0.228475
106	0.229080
107	0.229349
108	0.229936
109	0.230238
110	0.230658
111	0.231028
112	0.231330
113	0.231716
114	0.232102
115	0.232455
116	0.232774
117	0.233227
118	0.233479
119	0.233764
120	0.234117
121	0.234587
122	0.235057
123	0.235359
124	0.235813
125	0.236132
126	0.236383
127	0.236770
128	0.237105
129	0.237424
130	0.237727
131	0.238062
132	0.238298
133	0.238717
134	0.239103
135	0.239506
136	0.239792
137	0.240128
138	0.240312
139	0.240782
140	0.241152
141	0.241538
142	0.241756
143	0.242092
144	0.242411
145	0.242680
146	0.242881
147	0.243200
148	0.243586
149	0.243972
150	0.244224
151	0.244443
152	0.244745
153	0.244997
154	0.245332
155	0.245601
156	0.245870
157	0.246155
158	0.246407
159	0.246676
160	0.247028
161	0.247381
162	0.247616
163	0.248052
164	0.248220
165	0.248556
166	0.248724
167	0.248925
168	0.249194
169	0.249396
170	0.249631
171	0.249916
172	0.250168
173	0.250386
174	0.250621
175	0.250839
176	0.251075
177	0.251276
178	0.251612
179	0.251880
180	0.252032
181	0.252250
182	0.252602
183	0.252871
184	0.253123
185	0.253375
186	0.253677
187	0.253862
188	0.254063
189	0.254265
190	0.254466
191	0.254718
192	0.254987
193	0.255104
194	0.255423
195	0.255625
196	0.255893
197	0.256011
198	0.256296
199	0.256514
200	0.256850
201	0.257152
202	0.257455
203	0.257673
204	0.257908
205	0.258227
206	0.258479
207	0.258697
208	0.258831
209	0.258999
210	0.259150
211	0.259419
212	0.259587
213	0.259822
214	0.260024
215	0.260208
216	0.260376
217	0.260527
218	0.260662
219	0.260813
220	0.261098
221	0.261367
222	0.261585
223	0.261669
224	0.261904
225	0.262189
226	0.262424
227	0.262660
228	0.262861
229	0.263113
230	0.263247
231	0.263449
232	0.263734
233	0.263969
234	0.264288
235	0.264506
236	0.264758
237	0.264993
238	0.265128
239	0.265296
240	0.265497
241	0.265732
242	0.265850
243	0.266068
244	0.266185
245	0.266336
246	0.266504
247	0.266706
248	0.266958
249	0.267142
250	0.267327
251	0.267428
252	0.267596
253	0.267764
254	0.267831
255	0.267931
256	0.268083
257	0.268284
258	0.268486
