key	frequency
0	0.142850
1	0.235367
2	0.309850
3	0.361017
4	0.398283
5	0.429317
6	0.454683
7	0.476250
8	0.494950
9	0.510317
10	0.523817
11	0.536267
12	0.546833
13	0.557533
14	0.566100
15	0.574417
16	0.582200
17	0.589550
18	0.596167
19	0.602717
20	0.609067
21	0.614117
22	0.619417
23	0.624133
24	0.628967
25	0.633583
26	0.637883
27	0.642033
28	0.645750
29	0.649617
30	0.652883
31	0.656583
32	0.659817
33	0.662917
34	0.665950
35	0.668500
36	0.671050
37	0.673533
38	0.676183
39	0.678783
40	0.681167
41	0.683700
42	0.685967
43	0.688667
44	0.690950
45	0.693167
46	0.695000
47	0.696967
48	0.699033
49	0.700867
50	0.702550
51	0.704533
52	0.706317
53	0.707883
54	0.709467
55	0.711150
56	0.712717
57	0.714267
58	0.715700
59	0.717183
60	0.718633
61	0.719983
62	0.721433
63	0.722767
64	0.724550
65	0.725917
66	0.727100
67	0.728350
68	0.729633
69	0.731167
70	0.732233
71	0.733400
72	0.734633
73	0.735867
74	0.737000
75	0.737900
76	0.739033
77	0.739917
78	0.741117
79	0.742367
80	0.743350
81	0.744067
82	0.744883
83	0.745567
84	0.746617
85	0.747550
86	0.748650
87	0.749533
88	0.750200
89	0.751000
90	0.751817
91	0.752633
92	0.753217
93	0.754000
94	0.754867
95	0.755600
96	0.756383
97	0.757250
98	0.758083
99	0.758917
100	0.759633
101	0.760433
102	0.761167
103	0.761983
104	0.762700
105	0.763433
106	0.764150
107	0.764917
108	0.765733
109	0.766333
110	0.766950
111	0.767700
112	0.768350
113	0.769017
114	0.769667
115	0.770317
116	0.770950
117	0.771567
118	0.771983
119	0.772483
120	0.772983
121	0.773667
122	0.774167
123	0.774750
124	0.775333
125	0.775800
126	0.776200
127	0.776733
128	0.777383
129	0.777933
130	0.778567
131	0.779017
132	0.779433
133	0.779933
134	0.780483
135	0.781033
136	0.781517
137	0.782017
138	0.782550
139	0.783167
140	0.783483
141	0.783750
142	0.784150
143	0.784683
144	0.785133
145	0.785633
146	0.786050
147	0.786467
148	0.786783
149	0.787067
150	0.787483
151	0.787883
152	0.788233
153	0.788667
154	0.789050
155	0.789267
156	0.789733
157	0.790050
158	0.790567
159	0.790883
160	0.791317
161	0.791833
162	0.792283
163	0.792700
164	0.793167
165	0.793633
166	0.794150
167	0.794567
168	0.794950
169	0.795283
170	0.795483
171	0.795833
172	0.796217
173	0.796533
174	0.796817
175	0.797217
176	0.797583
177	0.798033
178	0.798333
179	0.798683
180	0.799033
181	0.799283
182	0.799617
183	0.800000
184	0.800367
185	0.800583
186	0.800900
187	0.801250
188	0.801450
189	0.801817
190	0.802133
191	0.802483
192	0.802867
193	0.803000
194	0.803350
195	0.803667
196	0.803867
197	0.804217
198	0.804483
199	0.804867
200	0.805150
201	0.805517
202	0.805900
203	0.806383
204	0.806717
205	0.807033
206	0.807450
207	0.807717
208	0.807967
209	0.808333
210	0.808550
211	0.808783
212	0.809017
213	0.809333
214	0.809567
215	0.809867
216	0.810183
217	0.810600
218	0.810983
219	0.811267
220	0.811533
221	0.811867
222	0.812017
223	0.812183
224	0.812350
225	0.812517
226	0.812817
227	0.813033
228	0.813233
229	0.813433
230	0.813633
231	0.813833
232	0.814000
233	0.814300
234	0.814450
235	0.814717
236	0.815050
237	0.815233
238	0.815517
239	0.815750
240	0.816250
241	0.816400
242	0.816617
243	0.816917
244	0.817083
245	0.817333
246	0.817467
247	0.817717
248	0.817867
249	0.818083
250	0.818383
251	0.818517
252	0.818767
253	0.818950
254	0.819050
255	0.819317
256	0.819483
257	0.819717
258	0.820000
259	0.820200
260	0.820417
261	0.820717
262	0.820967
263	0.821233
264	0.821433
265	0.821617
266	0.821800
267	0.821983
268	0.822283
269	0.822600
270	0.822817
271	0.823050
272	0.823217
273	0.823467
274	0.823600
275	0.823833
276	0.824067
277	0.824217
278	0.824350
279	0.824567
280	0.824833
281	0.825050
282	0.825183
283	0.825350
284	0.825567
285	0.825817
286	0.826000
287	0.826183
288	0.826333
289	0.826467
290	0.826683
291	0.826800
292	0.826900
293	0.827050
294	0.827200
295	0.827317
296	0.827517
