key	frequency
0	0.018416
1	0.028350
2	0.037399
3	0.043777
4	0.048418
5	0.052208
6	0.055864
7	0.059354
8	0.061791
9	0.064396
10	0.066700
11	0.068553
12	0.070423
13	0.072210
14	0.073863
15	0.075198
16	0.076651
17	0.078053
18	0.079406
19	0.080457
20	0.081459
21	0.082678
22	0.083580
23	0.084765
24	0.085667
25	0.086685
26	0.087804
27	0.088939
28	0.089757
29	0.090692
30	0.091377
31	0.092245
32	0.093180
33	0.094098
34	0.094833
35	0.095734
36	0.096369
37	0.097103
38	0.097754
39	0.098573
40	0.099274
41	0.100092
42	0.100593
43	0.101177
44	0.101828
45	0.102246
46	0.102830
47	0.103431
48	0.104065
49	0.104600
50	0.105351
51	0.105969
52	0.106703
53	0.107271
54	0.107855
55	0.108373
56	0.108857
57	0.109542
58	0.110026
59	0.110493
60	0.110894
61	0.111328
62	0.111695
63	0.112046
64	0.112480
65	0.112731
66	0.113165
67	0.113432
68	0.113833
69	0.114417
70	0.114651
71	0.114918
72	0.115369
73	0.115753
74	0.116053
75	0.116304
76	0.116788
77	0.117138
78	0.117339
79	0.117656
80	0.118040
81	0.118457
82	0.118708
83	0.119142
84	0.119476
85	0.119760
86	0.119993
87	0.120444
88	0.120878
89	0.121129
90	0.121429
91	0.121680
92	0.122030
93	0.122281
94	0.122564
95	0.122948
96	0.123216
97	0.123449
98	0.123783
99	0.123967
100	0.124234
101	0.124651
102	0.124902
103	0.125136
104	0.125319
105	0.125520
106	0.125753
107	0.126071
108	0.126321
109	0.126672
110	0.126855
111	0.127139
112	0.127390
113	0.127657
114	0.127857
115	0.128074
116	0.128341
117	0.128475
118	0.128759
119	0.129026
120	0.129193
121	0.129426
122	0.129677
123	0.129811
124	0.130028
125	0.130228
126	0.130495
127	0.130846
128	0.130979
129	0.131129
130	0.131313
131	0.131497
132	0.131664
133	0.131914
134	0.132148
135	0.132265
136	0.132465
137	0.132732
138	0.132916
139	0.133183
140	0.133400
141	0.133550
142	0.133717
143	0.133934
144	0.134185
145	0.134385
146	0.134619
147	0.134786
148	0.134903
149	0.135103
150	0.135303
151	0.135571
152	0.135788
153	0.136038
154	0.136155
155	0.136455
156	0.136706
157	0.136873
158	0.137090
159	0.137340
160	0.137457
161	0.137574
162	0.137741
163	0.138008
164	0.138225
165	0.138542
166	0.138759
167	0.138893
168	0.139093
169	0.139327
170	0.139494
171	0.139594
172	0.139745
173	0.139912
174	0.140095
175	0.140296
176	0.140496
177	0.140663
178	0.140780
179	0.140947
180	0.141230
181	0.141381
182	0.141564
183	0.141715
184	0.141865
185	0.141965
186	0.142165
187	0.142299
188	0.142466
189	0.142650
190	0.142767
191	0.142900
192	0.143084
193	0.143267
194	0.143384
195	0.143535
196	0.143651
197	0.143752
198	0.143969
199	0.144085
200	0.144319
201	0.144570
202	0.144720
203	0.144853
204	0.145054
205	0.145154
206	0.145288
207	0.145371
208	0.145588
209	0.145772
210	0.145839
211	0.145922
