key	frequency
0	0.018133
1	0.027883
2	0.035483
3	0.040850
4	0.045717
5	0.049850
6	0.053000
7	0.056000
8	0.058833
9	0.061350
10	0.063500
11	0.065417
12	0.067350
13	0.069167
14	0.070850
15	0.072533
16	0.074133
17	0.075500
18	0.076750
19	0.077983
20	0.079217
21	0.080150
22	0.081217
23	0.082283
24	0.083350
25	0.084500
26	0.085200
27	0.086250
28	0.087117
29	0.087867
30	0.088900
31	0.089817
32	0.090683
33	0.091450
34	0.092167
35	0.092967
36	0.093650
37	0.094150
38	0.094950
39	0.095650
40	0.096467
41	0.097050
42	0.097800
43	0.098450
44	0.099083
45	0.099783
46	0.100417
47	0.101000
48	0.101650
49	0.102100
50	0.102567
51	0.103100
52	0.103750
53	0.104383
54	0.104917
55	0.105583
56	0.106167
57	0.106383
58	0.106917
59	0.107317
60	0.107817
61	0.108350
62	0.108950
63	0.109300
64	0.109767
65	0.110267
66	0.110667
67	0.111033
68	0.111433
69	0.111733
70	0.112100
71	0.112450
72	0.112867
73	0.113183
74	0.113500
75	0.113783
76	0.114233
77	0.114683
78	0.114983
79	0.115283
80	0.115600
81	0.115967
82	0.116333
83	0.116667
84	0.117000
85	0.117383
86	0.117717
87	0.118100
88	0.118417
89	0.118767
90	0.119067
91	0.119417
92	0.119800
93	0.120083
94	0.120400
95	0.120683
96	0.121100
97	0.121367
98	0.121683
99	0.122033
100	0.122267
101	0.122533
102	0.122883
103	0.123067
104	0.123267
105	0.123617
106	0.123800
107	0.124117
108	0.124417
109	0.124650
110	0.124900
111	0.125117
112	0.125417
113	0.125817
114	0.126150
115	0.126500
116	0.126783
117	0.127033
118	0.127200
119	0.127433
120	0.127717
121	0.128167
122	0.128583
123	0.128933
124	0.129083
125	0.129417
126	0.129700
127	0.129900
128	0.130100
129	0.130250
130	0.130533
131	0.130900
132	0.131150
133	0.131383
134	0.131700
135	0.131900
136	0.132183
137	0.132350
138	0.132517
139	0.132767
140	0.132883
141	0.133150
142	0.133317
143	0.133550
144	0.133767
145	0.134033
146	0.134200
147	0.134450
148	0.134650
149	0.134900
150	0.135167
151	0.135400
152	0.135567
153	0.135717
154	0.135917
155	0.136183
156	0.136350
157	0.136550
158	0.136750
159	0.136983
160	0.137183
161	0.137400
162	0.137583
163	0.137717
164	0.137967
165	0.138167
166	0.138350
167	0.138617
168	0.138767
169	0.139050
170	0.139317
171	0.139467
172	0.139583
173	0.139750
174	0.139883
175	0.140183
176	0.140367
177	0.140483
178	0.140617
179	0.140833
180	0.141050
181	0.141133
182	0.141317
183	0.141483
184	0.141650
185	0.141833
186	0.141983
187	0.142200
188	0.142283
189	0.142433
190	0.142650
191	0.142817
192	0.142933
193	0.143167
194	0.143433
195	0.143550
196	0.143750
197	0.143867
198	0.144067
199	0.144183
200	0.144333
201	0.144567
202	0.144683
203	0.144767
204	0.144833
205	0.145000
206	0.145217
207	0.145317
208	0.145350
