key	frequency
1575	0.065800
1577	0.065817
1578	0.065833
1579	0.065850
1580	0.065867
1582	0.065883
1583	0.065917
1585	0.065933
1586	0.065967
1587	0.066033
1588	0.066083
1592	0.066100
1596	0.066133
1601	0.066150
1603	0.066183
1604	0.066217
1607	0.066233
1610	0.066250
1613	0.066267
1614	0.066300
1618	0.066317
1619	0.066333
1621	0.066350
1622	0.066383
1623	0.066400
1624	0.066417
1625	0.066433
1626	0.066483
1627	0.066500
1628	0.066517
1629	0.066533
1630	0.066583
1631	0.066600
1633	0.066617
1636	0.066633
1638	0.066650
1639	0.066667
1640	0.066700
1641	0.066717
1642	0.066733
1644	0.066767
1646	0.066800
1648	0.066833
1649	0.066850
1650	0.066867
1653	0.066883
1655	0.066933
1656	0.066983
1657	0.067017
1658	0.067033
1660	0.067050
1661	0.067067
1662	0.067083
1666	0.067133
1667	0.067150
1669	0.067167
1671	0.067183
1673	0.067217
1674	0.067233
1675	0.067283
1676	0.067300
1678	0.067350
1679	0.067367
1680	0.067383
1683	0.067400
1684	0.067417
1685	0.067433
1687	0.067467
1688	0.067500
1689	0.067517
1691	0.067533
1692	0.067567
1693	0.067583
1696	0.067600
1699	0.067617
1700	0.067633
1703	0.067650
1704	0.067683
1706	0.067717
1710	0.067767
1712	0.067800
1713	0.067817
1715	0.067833
1717	0.067850
1718	0.067867
1720	0.067900
1722	0.067917
1728	0.067933
1732	0.067950
1734	0.067967
1735	0.067983
1738	0.068017
1740	0.068033
1741	0.068067
1742	0.068100
1743	0.068133
1747	0.068150
1749	0.068200
1751	0.068250
1752	0.068283
1753	0.068317
1754	0.068367
1756	0.068400
1758	0.068417
1760	0.068433
1764	0.068450
1765	0.068467
1766	0.068500
1769	0.068517
1770	0.068533
1771	0.068550
1772	0.068567
1773	0.068600
1775	0.068617
1776	0.068633
1777	0.068667
1779	0.068683
1780	0.068700
1782	0.068717
1785	0.068733
1786	0.068750
1788	0.068767
1790	0.068800
1792	0.068817
1793	0.068850
1794	0.068867
1796	0.068900
1800	0.068917
1801	0.068950
1802	0.068967
1805	0.068983
1806	0.069000
1808	0.069017
1810	0.069050
1811	0.069067
1812	0.069083
1813	0.069117
1814	0.069133
1816	0.069150
1818	0.069167
1819	0.069183
1820	0.069217
1822	0.069250
1823	0.069267
1825	0.069283
1829	0.069317
1830	0.069350
1833	0.069367
1834	0.069383
1836	0.069417
1838	0.069433
1841	0.069450
1842	0.069467
1845	0.069483
1846	0.069500
1851	0.069567
1856	0.069600
1857	0.069617
1859	0.069667
1860	0.069683
1861	0.069700
1862	0.069767
1863	0.069783
1865	0.069817
1867	0.069833
1868	0.069867
1870	0.069933
1872	0.069950
1875	0.069967
1877	0.069983
1879	0.070000
1880	0.070017
1881	0.070033
1883	0.070050
1884	0.070083
1885	0.070117
1887	0.070150
1890	0.070183
1891	0.070200
1893	0.070217
1896	0.070233
1899	0.070267
1901	0.070283
1902	0.070300
1903	0.070317
1904	0.070367
1906	0.070400
1908	0.070417
1910	0.070450
1913	0.070483
1914	0.070500
1917	0.070517
1918	0.070550
1921	0.070617
1923	0.070633
1926	0.070650
1927	0.070683
1928	0.070700
1930	0.070717
1932	0.070750
1936	0.070800
1937	0.070817
1941	0.070833
1942	0.070850
1946	0.070867
1947	0.070883
