key	frequency
0	0.165964
1	0.262308
2	0.333547
3	0.382638
4	0.418997
5	0.447660
6	0.471227
7	0.491435
8	0.507686
9	0.522297
10	0.535130
11	0.547243
12	0.558196
13	0.567051
14	0.575966
15	0.583841
16	0.591457
17	0.598413
18	0.604989
19	0.611285
20	0.616702
21	0.621959
22	0.627396
23	0.632273
24	0.637051
25	0.641508
26	0.645606
27	0.649503
28	0.653261
29	0.656819
30	0.660017
31	0.663315
32	0.666154
33	0.669252
34	0.671990
35	0.674589
36	0.677387
37	0.679966
38	0.682584
39	0.685602
40	0.687901
41	0.689980
42	0.692418
43	0.694857
44	0.697336
45	0.699554
46	0.701373
47	0.703172
48	0.705031
49	0.707010
50	0.709049
51	0.710588
52	0.712527
53	0.713946
54	0.715325
55	0.716624
56	0.718103
57	0.719823
58	0.720862
59	0.722241
60	0.723640
61	0.725079
62	0.726339
63	0.727638
64	0.728757
65	0.729937
66	0.731316
67	0.732455
68	0.733415
69	0.734834
70	0.736033
71	0.736853
72	0.737932
73	0.738891
74	0.739891
75	0.740850
76	0.741950
77	0.742869
78	0.743829
79	0.744708
80	0.745628
81	0.746647
82	0.747646
83	0.748546
84	0.749405
85	0.750345
86	0.751184
87	0.752084
88	0.752883
89	0.753703
90	0.754602
91	0.755402
92	0.756121
93	0.757121
94	0.757860
95	0.758720
96	0.759360
97	0.760159
98	0.760839
99	0.761578
100	0.762398
101	0.763277
102	0.763757
103	0.764437
104	0.765176
105	0.766016
106	0.766655
107	0.767095
108	0.767595
109	0.768055
110	0.768794
111	0.769394
112	0.769913
113	0.770533
114	0.771173
115	0.771632
116	0.772212
117	0.773032
118	0.773551
119	0.774071
120	0.774871
121	0.775470
122	0.776090
123	0.776510
124	0.776929
125	0.777529
126	0.778089
127	0.778828
128	0.779268
129	0.779668
130	0.780088
131	0.780527
132	0.781007
133	0.781567
134	0.781986
135	0.782486
136	0.782906
137	0.783246
138	0.783885
139	0.784425
140	0.784965
141	0.785305
142	0.785864
143	0.786364
144	0.786704
145	0.787143
146	0.787583
147	0.788083
148	0.788383
149	0.788942
150	0.789362
151	0.789662
152	0.790122
153	0.790462
154	0.790941
155	0.791481
156	0.791981
157	0.792580
158	0.793000
159	0.793540
160	0.793979
161	0.794319
162	0.794619
163	0.795139
164	0.795599
165	0.795958
166	0.796378
167	0.796738
168	0.797098
169	0.797577
170	0.797977
171	0.798397
172	0.798717
173	0.799137
174	0.799536
175	0.799856
176	0.800176
177	0.800456
178	0.800816
179	0.801135
180	0.801275
181	0.801575
182	0.801935
183	0.802135
184	0.802774
185	0.803054
186	0.803334
187	0.803634
188	0.804014
189	0.804473
190	0.804853
191	0.805133
192	0.805433
193	0.805653
194	0.806052
195	0.806292
196	0.806572
197	0.807012
198	0.807232
199	0.807592
200	0.807911
201	0.808231
202	0.808531
203	0.808831
204	0.809031
205	0.809371
206	0.809730
207	0.809930
208	0.810230
209	0.810450
210	0.810770
211	0.810950
212	0.811349
213	0.811509
214	0.811769
215	0.812109
216	0.812469
217	0.812689
218	0.812929
219	0.813148
220	0.813388
221	0.813628
222	0.813908
223	0.814248
224	0.814448
225	0.814747
226	0.814987
227	0.815207
228	0.815587
229	0.815867
230	0.816047
231	0.816386
232	0.816606
233	0.816806
234	0.817066
235	0.817366
236	0.817546
237	0.817746
238	0.817946
239	0.818185
240	0.818405
241	0.818605
242	0.818725
243	0.819045
244	0.819225
245	0.819505
246	0.819785
247	0.819984
248	0.820184
249	0.820404
250	0.820644
251	0.820924
252	0.821064
253	0.821244
254	0.821583
255	0.821803
256	0.821943
257	0.822123
258	0.822303
259	0.822543
260	0.822703
261	0.822963
262	0.823223
263	0.823442
264	0.823662
265	0.823742
266	0.823862
267	0.824042
268	0.824222
269	0.824342
270	0.824562
271	0.824862
272	0.824982
273	0.825181
274	0.825381
275	0.825501
276	0.825741
277	0.825901
278	0.826181
279	0.826361
280	0.826561
281	0.826721
282	0.827000
283	0.827180
284	0.827380
285	0.827580
286	0.827800
287	0.828220
288	0.828420
289	0.828599
290	0.828819
291	0.828979
292	0.829179
293	0.829539
294	0.829699
295	0.829839
296	0.829999
297	0.830238
298	0.830438
299	0.830798
300	0.830938
301	0.831118
302	0.831398
303	0.831698
304	0.831977
305	0.832097
306	0.832237
307	0.832397
308	0.832537
309	0.832617
310	0.832737
311	0.832937
312	0.833157
313	0.833317
314	0.833517
315	0.833577
316	0.833696
317	0.833856
318	0.834076
319	0.834196
320	0.834316
321	0.834416
322	0.834656
323	0.834776
324	0.835016
325	0.835136
326	0.835236
327	0.835415
328	0.835515
329	0.835755
330	0.835815
331	0.835975
332	0.836095
333	0.836195
334	0.836435
335	0.836575
336	0.836695
337	0.836875
338	0.836995
339	0.837134
340	0.837374
341	0.837494
342	0.837554
343	0.837634
344	0.837834
345	0.837914
346	0.838094
347	0.838194
348	0.838334
349	0.838434
350	0.838514
351	0.838634
352	0.838853
353	0.839013
354	0.839073
355	0.839193
356	0.839473
357	0.839593
358	0.839693
359	0.839833
360	0.839913
361	0.840153
362	0.840293
363	0.840413
364	0.840513
365	0.840632
366	0.840792
367	0.840872
368	0.840992
369	0.841072
370	0.841192
371	0.841312
372	0.841512
373	0.841672
374	0.841852
375	0.842012
376	0.842092
377	0.842232
378	0.842351
379	0.842411
380	0.842591
381	0.842751
382	0.842871
383	0.842931
384	0.843071
385	0.843211
386	0.843331
387	0.843411
388	0.843491
389	0.843651
390	0.843831
391	0.843970
392	0.844070
393	0.844190
394	0.844290
395	0.844350
396	0.844450
397	0.844570
398	0.844630
399	0.844810
400	0.844910
401	0.844970
402	0.845010
403	0.845170
404	0.845250
405	0.845410
406	0.845530
407	0.845690
408	0.845789
409	0.845829
410	0.845929
411	0.846009
412	0.846109
413	0.846269
414	0.846329
415	0.846449
416	0.846629
417	0.846749
418	0.846829
419	0.846949
420	0.847049
421	0.847129
422	0.847289
423	0.847309
424	0.847468
425	0.847588
426	0.847688
427	0.847888
428	0.848028
429	0.848188
430	0.848348
431	0.848428
432	0.848508
433	0.848568
434	0.848708
435	0.848868
436	0.848928
437	0.849008
438	0.849167
439	0.849207
440	0.849307
441	0.849507
442	0.849587
443	0.849767
444	0.849947
445	0.850027
446	0.850167
447	0.850227
448	0.850287
449	0.850487
450	0.850647
451	0.850727
452	0.850847
453	0.851006
454	0.851126
455	0.851246
456	0.851426
457	0.851486
458	0.851566
459	0.851606
460	0.851686
461	0.851786
462	0.851866
463	0.851946
464	0.852126
465	0.852246
466	0.852306
467	0.852426
468	0.852506
469	0.852625
470	0.852685
471	0.852805
472	0.852965
473	0.853085
474	0.853185
475	0.853285
476	0.853345
477	0.853445
478	0.853485
479	0.853545
480	0.853705
481	0.853845
482	0.853965
483	0.854085
484	0.854205
485	0.854344
486	0.854424
487	0.854524
488	0.854624
489	0.854784
490	0.854904
491	0.855004
492	0.855064
493	0.855164
494	0.855284
495	0.855344
496	0.855384
497	0.855504
498	0.855644
499	0.855764
500	0.855964
501	0.856083
502	0.856103
503	0.856283
504	0.856383
505	0.856463
506	0.856503
507	0.856563
508	0.856583
509	0.856723
510	0.856783
511	0.856823
512	0.856983
513	0.857063
514	0.857163
515	0.857283
516	0.857383
517	0.857503
518	0.857603
519	0.857762
520	0.857882
521	0.858002
522	0.858082
523	0.858282
524	0.858342
525	0.858442
526	0.858502
527	0.858622
528	0.858742
529	0.858822
530	0.858982
531	0.859002
532	0.859122
533	0.859162
534	0.859302
535	0.859322
536	0.859382
537	0.859462
538	0.859541
539	0.859601
540	0.859761
541	0.859901
542	0.859961
544	0.860021
545	0.860081
546	0.860221
547	0.860261
548	0.860321
549	0.860361
550	0.860401
551	0.860441
552	0.860481
553	0.860541
554	0.860601
555	0.860621
556	0.860761
557	0.860821
558	0.860881
559	0.860941
560	0.861041
561	0.861101
562	0.861181
563	0.861201
564	0.861380
565	0.861420
566	0.861560
567	0.861620
568	0.861720
569	0.861800
570	0.861840
571	0.861920
572	0.861960
573	0.862020
574	0.862080
575	0.862180
576	0.862280
577	0.862360
578	0.862440
579	0.862540
580	0.862600
581	0.862660
582	0.862700
584	0.862760
585	0.862860
586	0.862880
587	0.862959
588	0.862979
589	0.863159
590	0.863239
591	0.863279
592	0.863339
593	0.863379
594	0.863439
595	0.863499
596	0.863579
597	0.863619
598	0.863679
599	0.863719
600	0.863779
601	0.863839
602	0.863959
603	0.863999
604	0.864059
605	0.864139
606	0.864199
607	0.864299
608	0.864319
609	0.864379
610	0.864459
611	0.864519
613	0.864599
614	0.864698
615	0.864778
616	0.864798
617	0.864898
618	0.864918
619	0.864978
620	0.864998
621	0.865098
622	0.865178
623	0.865238
624	0.865298
625	0.865338
626	0.865378
628	0.865438
629	0.865458
630	0.865578
631	0.865618
632	0.865678
633	0.865698
634	0.865758
635	0.865838
636	0.865918
637	0.865978
638	0.866098
639	0.866118
640	0.866158
641	0.866198
642	0.866298
643	0.866378
644	0.866417
645	0.866517
646	0.866557
647	0.866577
648	0.866617
649	0.866677
650	0.866797
651	0.866857
652	0.866897
653	0.866917
654	0.866957
655	0.866977
656	0.867057
657	0.867117
658	0.867197
659	0.867277
660	0.867337
661	0.867437
662	0.867537
663	0.867577
664	0.867737
665	0.867877
666	0.867937
667	0.867997
668	0.868097
669	0.868196
670	0.868216
671	0.868256
672	0.868336
673	0.868376
674	0.868456
675	0.868556
676	0.868616
677	0.868656
678	0.868716
679	0.868756
680	0.868816
681	0.868936
682	0.868976
683	0.869076
684	0.869096
685	0.869156
686	0.869216
687	0.869296
688	0.869316
689	0.869396
690	0.869436
691	0.869516
692	0.869576
693	0.869696
694	0.869736
695	0.869796
696	0.869835
697	0.869875
698	0.869935
699	0.869995
700	0.870015
702	0.870155
703	0.870215
704	0.870255
705	0.870355
706	0.870395
708	0.870435
709	0.870475
710	0.870495
711	0.870515
712	0.870555
713	0.870595
714	0.870675
715	0.870755
716	0.870835
718	0.870875
719	0.870895
721	0.870955
722	0.870975
723	0.871015
724	0.871075
725	0.871115
727	0.871175
728	0.871195
729	0.871215
730	0.871295
731	0.871335
733	0.871355
734	0.871395
735	0.871435
736	0.871495
737	0.871574
738	0.871634
740	0.871754
741	0.871774
742	0.871834
743	0.871894
744	0.871954
745	0.872034
746	0.872054
747	0.872114
748	0.872174
749	0.872214
750	0.872234
751	0.872314
752	0.872394
753	0.872434
754	0.872514
755	0.872594
756	0.872614
757	0.872634
758	0.872694
759	0.872734
760	0.872874
761	0.872934
762	0.872994
763	0.873054
764	0.873114
765	0.873174
766	0.873214
767	0.873234
768	0.873274
769	0.873373
771	0.873453
772	0.873513
773	0.873573
774	0.873593
775	0.873613
776	0.873713
777	0.873773
778	0.873793
779	0.873893
781	0.873953
782	0.873993
783	0.874053
784	0.874073
785	0.874173
786	0.874233
787	0.874273
788	0.874333
789	0.874413
790	0.874453
791	0.874513
792	0.874593
793	0.874633
794	0.874653
795	0.874713
796	0.874793
797	0.874833
798	0.874893
799	0.874973
800	0.874993
801	0.875052
802	0.875172
803	0.875232
804	0.875252
805	0.875312
806	0.875332
807	0.875352
808	0.875392
809	0.875412
810	0.875452
811	0.875492
812	0.875512
813	0.875552
814	0.875612
815	0.875652
816	0.875712
817	0.875732
819	0.875772
821	0.875872
822	0.875952
824	0.875992
825	0.876032
826	0.876132
827	0.876172
828	0.876192
829	0.876212
830	0.876252
832	0.876292
834	0.876312
835	0.876352
836	0.876392
837	0.876432
839	0.876452
840	0.876512
842	0.876532
844	0.876572
845	0.876632
846	0.876672
849	0.876751
850	0.876811
851	0.876871
852	0.876931
853	0.876971
854	0.877071
