key	frequency
0	0.001317
1	0.002283
2	0.002883
3	0.003333
4	0.003700
5	0.004117
6	0.004433
7	0.004717
8	0.005000
9	0.005367
10	0.005567
11	0.005683
12	0.005967
13	0.006233
14	0.006400
15	0.006583
16	0.006800
17	0.006983
18	0.007167
19	0.007300
20	0.007417
21	0.007550
22	0.007683
23	0.007817
24	0.007967
25	0.008083
26	0.008200
27	0.008333
28	0.008383
29	0.008467
30	0.008500
31	0.008600
32	0.008667
33	0.008817
34	0.008917
35	0.009017
36	0.009067
37	0.009217
38	0.009333
39	0.009400
40	0.009550
41	0.009683
42	0.009767
43	0.009950
44	0.010033
45	0.010083
46	0.010167
47	0.010250
48	0.010300
49	0.010333
50	0.010350
51	0.010417
52	0.010467
53	0.010550
54	0.010600
55	0.010767
56	0.010800
57	0.010833
58	0.010933
59	0.011017
60	0.011050
61	0.011117
62	0.011183
63	0.011217
64	0.011267
65	0.011350
66	0.011400
67	0.011517
68	0.011567
69	0.011667
70	0.011700
71	0.011750
72	0.011800
73	0.011850
74	0.011900
75	0.011917
77	0.011983
78	0.012067
79	0.012183
80	0.012233
81	0.012333
82	0.012383
83	0.012433
84	0.012467
85	0.012500
86	0.012517
88	0.012550
89	0.012567
90	0.012583
91	0.012650
92	0.012700
93	0.012750
94	0.012800
95	0.012867
96	0.012933
97	0.012967
98	0.013017
99	0.013033
100	0.013083
102	0.013133
103	0.013183
104	0.013200
105	0.013217
106	0.013300
107	0.013317
108	0.013367
109	0.013400
110	0.013500
111	0.013567
112	0.013717
113	0.013733
115	0.013767
116	0.013817
117	0.013883
119	0.013917
120	0.013967
121	0.013983
122	0.014050
123	0.014133
124	0.014167
125	0.014267
126	0.014283
128	0.014300
129	0.014367
130	0.014383
131	0.014417
132	0.014450
133	0.014500
134	0.014550
135	0.014633
136	0.014683
137	0.014750
138	0.014800
139	0.014833
140	0.014883
141	0.014933
142	0.014983
143	0.015017
144	0.015050
145	0.015100
146	0.015150
147	0.015200
148	0.015267
149	0.015300
150	0.015333
151	0.015383
152	0.015417
153	0.015483
154	0.015500
155	0.015517
157	0.015550
158	0.015583
161	0.015667
162	0.015733
163	0.015767
164	0.015783
165	0.015833
166	0.015900
167	0.015950
168	0.015983
169	0.016050
171	0.016083
172	0.016150
173	0.016183
174	0.016250
175	0.016283
176	0.016300
177	0.016333
178	0.016367
179	0.016400
180	0.016433
181	0.016517
182	0.016567
183	0.016583
185	0.016617
187	0.016667
188	0.016700
189	0.016733
190	0.016767
191	0.016783
193	0.016817
194	0.016833
195	0.016867
196	0.016883
198	0.016900
199	0.016950
201	0.016967
203	0.017017
204	0.017050
205	0.017117
206	0.017133
207	0.017150
209	0.017183
210	0.017233
211	0.017250
212	0.017283
215	0.017300
217	0.017333
218	0.017350
221	0.017367
222	0.017400
224	0.017467
225	0.017483
226	0.017533
227	0.017550
228	0.017567
230	0.017583
231	0.017633
234	0.017667
237	0.017733
238	0.017750
239	0.017767
240	0.017817
242	0.017833
244	0.017850
246	0.017900
247	0.017950
248	0.017967
249	0.017983
250	0.018017
253	0.018067
254	0.018083
255	0.018100
256	0.018117
257	0.018133
258	0.018183
260	0.018200
262	0.018217
267	0.018250
268	0.018283
269	0.018300
270	0.018317
271	0.018333
273	0.018350
276	0.018367
277	0.018383
278	0.018450
282	0.018467
283	0.018500
284	0.018583
285	0.018600
286	0.018617
287	0.018650
288	0.018683
289	0.018700
290	0.018767
291	0.018783
292	0.018800
293	0.018817
294	0.018850
295	0.018867
296	0.018933
298	0.018983
299	0.019017
300	0.019100
304	0.019133
305	0.019150
306	0.019217
308	0.019250
309	0.019283
311	0.019300
312	0.019317
313	0.019333
314	0.019367
315	0.019383
317	0.019400
318	0.019467
319	0.019483
320	0.019533
321	0.019550
322	0.019600
323	0.019683
325	0.019733
326	0.019750
327	0.019783
328	0.019800
329	0.019817
330	0.019850
332	0.019867
333	0.019900
334	0.019950
335	0.019983
336	0.020033
337	0.020050
338	0.020067
340	0.020100
341	0.020133
342	0.020167
343	0.020183
344	0.020200
345	0.020217
347	0.020267
348	0.020283
350	0.020333
352	0.020350
353	0.020367
354	0.020383
355	0.020400
356	0.020433
357	0.020483
358	0.020500
359	0.020517
362	0.020550
363	0.020583
364	0.020600
365	0.020617
366	0.020633
367	0.020667
370	0.020700
371	0.020717
373	0.020750
374	0.020783
375	0.020800
376	0.020817
377	0.020867
378	0.020883
379	0.020917
380	0.020950
381	0.020967
383	0.021017
384	0.021033
385	0.021067
386	0.021083
387	0.021100
388	0.021150
389	0.021167
390	0.021183
391	0.021200
392	0.021233
393	0.021250
394	0.021283
395	0.021300
396	0.021333
397	0.021350
398	0.021400
399	0.021433
400	0.021467
401	0.021483
402	0.021500
403	0.021517
406	0.021533
409	0.021550
410	0.021567
412	0.021600
413	0.021633
414	0.021700
415	0.021717
417	0.021733
418	0.021750
419	0.021800
420	0.021833
422	0.021850
423	0.021883
424	0.021917
425	0.021933
426	0.021950
428	0.021967
429	0.022000
431	0.022050
434	0.022133
435	0.022150
436	0.022167
438	0.022233
439	0.022267
440	0.022300
441	0.022333
443	0.022400
444	0.022450
445	0.022467
448	0.022483
451	0.022517
455	0.022533
458	0.022550
459	0.022567
460	0.022583
462	0.022600
463	0.022617
464	0.022633
465	0.022650
466	0.022717
467	0.022767
468	0.022783
469	0.022817
470	0.022850
471	0.022867
472	0.022883
