key	frequency
0	0.000667
1	0.001100
2	0.001433
3	0.001783
4	0.001967
5	0.002183
6	0.002383
7	0.002600
8	0.002817
9	0.002983
10	0.003133
11	0.003233
12	0.003283
13	0.003467
14	0.003600
15	0.003650
16	0.003783
17	0.003967
18	0.004117
19	0.004267
20	0.004367
21	0.004500
22	0.004600
23	0.004767
24	0.004867
25	0.004983
26	0.005150
27	0.005217
28	0.005300
29	0.005400
30	0.005550
31	0.005650
32	0.005750
33	0.005817
34	0.005883
35	0.005917
36	0.005983
37	0.006167
38	0.006217
39	0.006317
40	0.006417
41	0.006500
42	0.006567
43	0.006583
44	0.006667
45	0.006700
46	0.006767
47	0.006817
48	0.006833
49	0.006950
50	0.006967
51	0.006983
52	0.007083
53	0.007150
54	0.007200
55	0.007250
56	0.007350
57	0.007367
58	0.007433
59	0.007517
60	0.007617
61	0.007650
63	0.007667
65	0.007683
66	0.007750
67	0.007867
68	0.007917
69	0.008000
70	0.008033
71	0.008050
72	0.008117
73	0.008150
74	0.008167
75	0.008200
76	0.008300
77	0.008350
78	0.008417
79	0.008450
80	0.008483
81	0.008550
82	0.008600
83	0.008650
84	0.008683
85	0.008733
86	0.008800
87	0.008917
88	0.008983
89	0.009067
90	0.009100
91	0.009133
92	0.009150
93	0.009217
94	0.009267
95	0.009317
96	0.009383
97	0.009417
98	0.009500
99	0.009567
101	0.009600
102	0.009650
103	0.009733
105	0.009767
106	0.009817
107	0.009867
108	0.009900
109	0.009950
110	0.009983
111	0.010017
112	0.010067
113	0.010133
114	0.010183
115	0.010217
117	0.010267
118	0.010300
119	0.010333
120	0.010383
121	0.010433
122	0.010467
123	0.010500
124	0.010533
125	0.010550
126	0.010600
128	0.010700
129	0.010717
130	0.010767
131	0.010783
133	0.010850
135	0.010883
136	0.010900
137	0.010917
138	0.010967
139	0.010983
140	0.011067
141	0.011117
142	0.011150
143	0.011233
144	0.011333
145	0.011367
146	0.011417
148	0.011500
150	0.011517
151	0.011550
152	0.011600
153	0.011650
155	0.011700
156	0.011750
157	0.011767
159	0.011800
160	0.011833
161	0.011867
163	0.011917
164	0.011933
167	0.011950
169	0.012000
170	0.012017
171	0.012067
172	0.012083
174	0.012117
