key	frequency
0	0.005001
1	0.007969
2	0.010303
3	0.012286
4	0.014070
5	0.015454
6	0.016604
7	0.017654
8	0.018655
9	0.019422
10	0.020255
11	0.020955
12	0.021755
13	0.022456
14	0.023089
15	0.023606
16	0.024073
17	0.024673
18	0.025106
19	0.025490
20	0.025973
21	0.026457
22	0.026890
23	0.027390
24	0.027724
25	0.028357
26	0.028791
27	0.029141
28	0.029524
29	0.029874
30	0.030241
31	0.030508
32	0.030891
33	0.031291
34	0.031558
35	0.031825
36	0.032175
37	0.032558
38	0.032858
39	0.033058
40	0.033292
41	0.033658
42	0.033958
43	0.034242
44	0.034325
45	0.034459
46	0.034625
47	0.034809
48	0.034992
49	0.035209
50	0.035376
51	0.035576
52	0.035726
53	0.035976
54	0.036259
55	0.036509
56	0.036726
57	0.036943
58	0.037143
59	0.037259
60	0.037376
61	0.037576
62	0.037759
63	0.037959
64	0.038110
65	0.038276
66	0.038510
67	0.038676
68	0.038810
69	0.038976
70	0.039126
71	0.039226
72	0.039460
73	0.039593
74	0.039643
75	0.039777
76	0.039910
77	0.040077
78	0.040160
79	0.040327
80	0.040493
81	0.040593
82	0.040744
83	0.040894
84	0.041060
85	0.041244
86	0.041360
87	0.041544
88	0.041710
89	0.041927
90	0.042094
91	0.042327
92	0.042394
93	0.042527
94	0.042661
95	0.042861
96	0.042994
97	0.043077
98	0.043161
99	0.043194
100	0.043277
101	0.043327
102	0.043428
103	0.043544
104	0.043761
105	0.043911
106	0.043944
107	0.044044
108	0.044261
109	0.044361
110	0.044444
111	0.044578
112	0.044711
113	0.044745
114	0.044895
115	0.044995
116	0.045061
117	0.045111
118	0.045178
119	0.045278
120	0.045345
121	0.045361
122	0.045411
123	0.045611
124	0.045745
125	0.045828
126	0.045995
127	0.046062
128	0.046178
129	0.046262
130	0.046428
131	0.046528
132	0.046662
133	0.046795
134	0.046895
135	0.047012
136	0.047145
137	0.047228
138	0.047295
139	0.047395
140	0.047529
141	0.047679
142	0.047729
143	0.047845
144	0.047945
145	0.048112
146	0.048212
147	0.048329
148	0.048395
149	0.048479
150	0.048562
151	0.048679
152	0.048829
153	0.048962
154	0.049029
155	0.049079
156	0.049212
157	0.049296
158	0.049396
159	0.049462
160	0.049512
161	0.049579
162	0.049696
163	0.049779
164	0.049862
165	0.049879
166	0.049979
167	0.050096
168	0.050196
169	0.050263
170	0.050279
171	0.050346
172	0.050463
173	0.050513
174	0.050563
175	0.050629
176	0.050746
177	0.050896
178	0.051029
179	0.051096
180	0.051179
181	0.051246
182	0.051363
183	0.051480
184	0.051530
185	0.051580
186	0.051646
187	0.051730
188	0.051780
189	0.051846
190	0.051880
191	0.051913
192	0.051980
193	0.052063
194	0.052130
195	0.052213
197	0.052280
198	0.052380
199	0.052413
200	0.052546
201	0.052613
202	0.052713
203	0.052763
204	0.052847
205	0.052880
206	0.052980
207	0.053097
208	0.053130
209	0.053247
210	0.053297
211	0.053347
212	0.053397
213	0.053513
214	0.053580
215	0.053663
216	0.053713
217	0.053813
218	0.053830
219	0.053913
220	0.053997
221	0.054064
222	0.054097
223	0.054147
224	0.054230
225	0.054314
227	0.054414
228	0.054530
229	0.054580
230	0.054614
231	0.054680
232	0.054697
233	0.054780
234	0.054897
235	0.054930
236	0.055014
237	0.055114
238	0.055147
239	0.055230
240	0.055314
241	0.055431
242	0.055447
243	0.055481
244	0.055614
245	0.055631
246	0.055681
247	0.055714
248	0.055764
249	0.055897
250	0.055914
251	0.055947
252	0.055964
253	0.056014
254	0.056047
255	0.056097
256	0.056164
257	0.056264
258	0.056281
259	0.056331
260	0.056397
261	0.056481
262	0.056497
263	0.056564
265	0.056614
266	0.056664
267	0.056764
268	0.056798
269	0.056898
270	0.056964
271	0.057031
272	0.057081
273	0.057098
274	0.057198
275	0.057231
276	0.057314
278	0.057381
279	0.057431
280	0.057464
281	0.057481
282	0.057548
283	0.057581
284	0.057681
285	0.057714
286	0.057731
287	0.057798
288	0.057848
289	0.057881
290	0.057898
291	0.057914
292	0.057998
293	0.058065
294	0.058181
295	0.058231
296	0.058265
297	0.058331
298	0.058398
299	0.058481
300	0.058498
302	0.058581
303	0.058631
305	0.058731
306	0.058781
307	0.058831
308	0.058865
309	0.058898
310	0.058998
311	0.059048
312	0.059098
313	0.059115
314	0.059181
315	0.059265
316	0.059331
317	0.059365
318	0.059448
319	0.059565
320	0.059598
321	0.059698
322	0.059782
323	0.059898
324	0.059932
326	0.059965
327	0.060032
328	0.060065
329	0.060132
330	0.060198
331	0.060232
332	0.060298
333	0.060332
334	0.060398
335	0.060415
336	0.060532
337	0.060548
338	0.060632
339	0.060665
340	0.060682
341	0.060699
342	0.060715
343	0.060732
344	0.060799
345	0.060865
346	0.060915
347	0.060949
348	0.060999
349	0.061115
351	0.061149
352	0.061199
353	0.061265
354	0.061332
355	0.061382
356	0.061465
357	0.061532
358	0.061565
359	0.061582
360	0.061649
361	0.061749
362	0.061782
363	0.061799
364	0.061849
365	0.061865
366	0.061915
367	0.061949
368	0.062032
369	0.062066
370	0.062149
371	0.062182
372	0.062199
373	0.062216
374	0.062266
375	0.062282
376	0.062316
377	0.062366
378	0.062399
379	0.062449
380	0.062482
381	0.062516
383	0.062549
384	0.062616
385	0.062666
386	0.062699
387	0.062766
388	0.062799
389	0.062832
390	0.062882
391	0.062899
392	0.062949
393	0.062999
394	0.063032
395	0.063082
396	0.063099
397	0.063132
398	0.063182
399	0.063216
400	0.063266
401	0.063299
402	0.063332
403	0.063433
404	0.063499
405	0.063516
406	0.063533
407	0.063599
408	0.063649
410	0.063683
411	0.063733
412	0.063749
413	0.063766
414	0.063783
415	0.063833
416	0.063883
417	0.063966
419	0.064033
420	0.064049
421	0.064083
422	0.064116
423	0.064133
