key	frequency
0	0.161283
1	0.287367
2	0.388683
3	0.460500
4	0.512467
5	0.552250
6	0.584550
7	0.610683
8	0.632283
9	0.651533
10	0.667417
11	0.680750
12	0.693150
13	0.703867
14	0.714250
15	0.722817
16	0.730750
17	0.738033
18	0.744667
19	0.750633
20	0.756750
21	0.762467
22	0.767200
23	0.771933
24	0.776800
25	0.781700
26	0.786083
27	0.789533
28	0.793667
29	0.797400
30	0.800950
31	0.804300
32	0.807150
33	0.809600
34	0.812067
35	0.814567
36	0.817367
37	0.819633
38	0.821850
39	0.824300
40	0.826367
41	0.828233
42	0.830383
43	0.832250
44	0.834200
45	0.836117
46	0.837867
47	0.839617
48	0.840967
49	0.842500
50	0.844067
51	0.845283
52	0.846900
53	0.848233
54	0.849633
55	0.850983
56	0.852250
57	0.853733
58	0.855117
59	0.856517
60	0.857750
61	0.859083
62	0.860233
63	0.861333
64	0.862350
65	0.863317
66	0.864383
67	0.865350
68	0.866483
69	0.867500
70	0.868433
71	0.869367
72	0.870333
73	0.871250
74	0.872283
75	0.873167
76	0.874167
77	0.875150
78	0.876000
79	0.876733
80	0.877450
81	0.878050
82	0.878717
83	0.879500
84	0.880150
85	0.880717
86	0.881500
87	0.882017
88	0.882800
89	0.883650
90	0.884450
91	0.885067
92	0.885683
93	0.886500
94	0.886867
95	0.887367
96	0.888117
97	0.888983
98	0.889617
99	0.890017
100	0.890683
101	0.891150
102	0.891700
103	0.892233
104	0.892900
105	0.893400
106	0.893933
107	0.894400
108	0.895050
109	0.895767
110	0.896183
111	0.896750
112	0.897300
113	0.897933
114	0.898400
115	0.898867
116	0.899250
117	0.899783
118	0.900217
119	0.900750
120	0.901233
121	0.901767
122	0.902050
123	0.902383
124	0.902867
125	0.903283
126	0.903750
127	0.904100
128	0.904500
129	0.904850
130	0.905183
131	0.905333
132	0.905717
133	0.906100
134	0.906483
135	0.907033
136	0.907400
137	0.907767
138	0.908050
139	0.908417
140	0.908867
141	0.909050
142	0.909467
143	0.909833
144	0.910083
145	0.910350
146	0.910667
147	0.910950
148	0.911267
149	0.911617
150	0.911917
151	0.912233
152	0.912533
153	0.912917
154	0.913217
155	0.913533
156	0.913817
157	0.914017
158	0.914233
159	0.914550
160	0.914883
161	0.915117
162	0.915417
163	0.915717
164	0.916067
165	0.916317
166	0.916517
167	0.916917
168	0.917200
169	0.917417
170	0.917750
171	0.917950
172	0.918217
173	0.918417
174	0.918700
175	0.918933
176	0.919083
177	0.919300
178	0.919483
179	0.919700
180	0.919883
181	0.920050
182	0.920200
183	0.920317
184	0.920567
185	0.920750
186	0.920967
187	0.921017
188	0.921167
189	0.921333
190	0.921483
191	0.921717
192	0.921950
193	0.922217
194	0.922450
195	0.922650
196	0.922850
197	0.923083
198	0.923283
199	0.923383
200	0.923667
201	0.923917
202	0.924150
203	0.924333
204	0.924467
205	0.924650
206	0.924950
207	0.925167
208	0.925217
209	0.925483
210	0.925700
211	0.925850
212	0.926050
213	0.926283
214	0.926483
215	0.926750
216	0.926917
217	0.927117
218	0.927367
219	0.927517
220	0.927633
221	0.927867
222	0.928017
223	0.928183
224	0.928300
225	0.928500
226	0.928667
227	0.928850
228	0.929033
229	0.929150
230	0.929300
231	0.929550
232	0.929667
233	0.929850
234	0.930100
235	0.930267
236	0.930350
237	0.930583
238	0.930767
239	0.930900
240	0.931017
241	0.931150
242	0.931283
243	0.931450
244	0.931617
245	0.931817
246	0.931933
247	0.932167
248	0.932350
249	0.932467
250	0.932583
251	0.932817
252	0.932983
253	0.933150
254	0.933267
255	0.933433
256	0.933583
257	0.933783
258	0.933933
259	0.934167
260	0.934250
261	0.934317
262	0.934400
263	0.934583
264	0.934667
265	0.934800
266	0.934967
267	0.935033
268	0.935217
269	0.935333
270	0.935433
271	0.935567
272	0.935717
273	0.935833
274	0.935933
275	0.936050
276	0.936200
277	0.936333
278	0.936433
279	0.936700
280	0.936833
281	0.936950
282	0.937050
283	0.937133
284	0.937250
285	0.937433
286	0.937600
287	0.937700
288	0.937800
289	0.937967
290	0.938150
291	0.938217
292	0.938333
293	0.938400
294	0.938517
295	0.938617
296	0.938717
297	0.938817
298	0.938917
299	0.939033
300	0.939167
301	0.939367
302	0.939433
303	0.939583
304	0.939633
305	0.939750
306	0.939867
307	0.939917
308	0.940000
309	0.940017
311	0.940150
312	0.940183
313	0.940300
314	0.940450
315	0.940550
316	0.940600
317	0.940733
318	0.940817
319	0.940850
320	0.940933
321	0.941033
322	0.941083
323	0.941183
324	0.941283
325	0.941350
326	0.941483
327	0.941567
328	0.941617
329	0.941750
330	0.941833
331	0.941900
332	0.941950
333	0.942050
334	0.942233
335	0.942283
336	0.942367
337	0.942433
338	0.942533
